Geo,Year,SFDU,MFDU,GQDU
511330203021,2045,380,32,0
511330203022,2045,912,14,0
511330203023,2045,715,201,0
511339901000,2045,1,0,0
511350001011,2045,290,40,0
511350001012,2045,554,152,0
511350001021,2045,569,0,0
511350001022,2045,609,175,0
511350001023,2045,240,106,9
511350002001,2045,283,80,0
511350002002,2045,502,0,0
511350002003,2045,399,0,0
511350003001,2045,370,10,0
511350003002,2045,207,4,0
511350003003,2045,485,234,0
511350003004,2045,371,44,0
511350003005,2045,256,0,700
511350003006,2045,328,0,0
511350003007,2045,426,2,0
511359801001,2045,23,0,0
511371101041,2045,624,82,0
511371101042,2045,1019,18,0
511371101051,2045,957,0,0
511371101052,2045,946,76,0
511371101053,2045,579,0,0
511371101061,2045,774,0,0
511371101062,2045,1227,10,0
511371101071,2045,665,0,0
511371101072,2045,1262,0,0
511371101073,2045,932,0,0
511371101081,2045,1051,532,0
511371101082,2045,937,0,0
511371101083,2045,919,0,6
511371102001,2045,749,175,8
511371102002,2045,1104,729,0
511371103011,2045,434,165,0
511371103012,2045,1191,354,0
511371103021,2045,803,28,0
511371103022,2045,946,158,0
511390301001,2045,359,62,0
511390301002,2045,476,0,0
511390301003,2045,554,31,0
511390302001,2045,621,12,0
511390302002,2045,689,95,1
511390302003,2045,472,236,0
511390302004,2045,579,33,0
511390303001,2045,428,17,0
511390303002,2045,525,0,6
511390303003,2045,895,92,0
511390303004,2045,345,130,0
511390304011,2045,745,43,3
511390304012,2045,376,8,0
511390304021,2045,794,23,0
511390304022,2045,521,39,0
511390304023,2045,400,51,0
511390305001,2045,533,0,0
511390305002,2045,494,5,0
511390305003,2045,450,21,0
511390305004,2045,598,100,0
511390305005,2045,503,43,0
511410301011,2045,734,21,18
511410301012,2045,696,0,0
511410301021,2045,455,0,0
511410301022,2045,245,0,0
511410301023,2045,354,328,0
511410302011,2045,626,9,0
511410302012,2045,865,0,0
511410302013,2045,181,0,0
511410302021,2045,398,0,0
511410302022,2045,556,23,0
511410302023,2045,623,11,0
511410303011,2045,410,58,0
511410303012,2045,589,0,0
511410303013,2045,419,16,0
511410303021,2045,504,11,0
511410303022,2045,1022,0,0
511410303023,2045,533,0,0
511430101001,2045,509,15,0
511430101002,2045,527,9,7
511430101003,2045,977,0,0
511430102001,2045,409,14,0
511430102002,2045,741,27,0
511430102003,2045,898,22,0
511430103011,2045,822,3,0
511430103021,2045,708,35,0
511430103022,2045,407,0,0
511430103023,2045,635,63,0
511430104001,2045,500,9,0
511430104002,2045,446,14,0
511430104003,2045,372,8,0
511430104004,2045,597,0,0
511430105001,2045,552,9,0
511430105002,2045,668,137,0
511430105003,2045,840,6,0
511430106001,2045,490,146,0
511430106002,2045,616,22,0
511430106003,2045,240,7,0
511430107001,2045,436,8,0
511430107002,2045,454,0,0
511430108011,2045,804,5,0
511430108012,2045,251,0,8
511430108031,2045,443,0,0
511430108032,2045,376,0,0
511430108033,2045,692,0,0
511430108041,2045,595,12,0
511430108042,2045,700,0,0
511430109001,2045,466,0,0
511430109002,2045,848,53,0
511430110011,2045,540,0,0
511430110012,2045,319,17,0
511430110013,2045,584,18,0
511430110014,2045,515,0,0
511430110021,2045,809,0,0
511430110022,2045,580,0,0
511430110023,2045,572,0,0
511430111001,2045,563,64,0
511430111002,2045,730,0,0
511430112001,2045,449,43,0
511430112002,2045,319,0,0
511430112003,2045,325,5,0
511430113011,2045,876,36,0
511430113012,2045,497,242,0
511430113021,2045,743,129,0
511430113022,2045,324,0,0
511430114001,2045,757,0,0
511430114002,2045,658,66,0
511430114003,2045,277,9,0
511455001011,2045,984,0,0
511455001012,2045,1263,17,0
511455001013,2045,992,0,0
511455001014,2045,596,12,0
511455001021,2045,1420,0,0
511455001022,2045,592,16,2
511455001023,2045,678,0,6
511455002011,2045,967,0,0
511455002012,2045,1250,39,0
511455002013,2045,1037,93,0
511455002021,2045,1106,137,44
511455002022,2045,702,63,0
511455003001,2045,240,0,0
511455004001,2045,1103,0,0
511455004002,2045,570,0,0
511455004003,2045,1081,0,0
511479301011,2045,353,312,404
511479301012,2045,401,530,176
511479301021,2045,516,267,13
511479301022,2045,529,0,40
511479301023,2045,434,0,21
511479302021,2045,734,0,0
511479302022,2045,656,7,1
511479302023,2045,506,0,0
511479302041,2045,821,14,0
511479302042,2045,48,0,7074
511479302043,2045,276,384,428
511479302044,2045,216,152,0
511479303011,2045,878,74,0
511479303012,2045,602,0,0
511479303021,2045,477,0,0
511479303022,2045,521,0,1272
511479303023,2045,446,105,23
511498501001,2045,14,0,0
511498501002,2045,309,151,0
511498502001,2045,14,191,5235
511498502002,2045,87,0,556
511498502003,2045,109,778,0
511498502004,2045,45,250,0
511498502005,2045,46,199,0
511498503011,2045,387,32,0
511498503012,2045,529,555,3
511498503013,2045,378,26,0
511498503014,2045,1090,232,0
511498503021,2045,1083,0,0
511498503022,2045,1171,72,0
511498504001,2045,684,0,0
511498504002,2045,438,0,0
511498504003,2045,454,33,0
511498504004,2045,768,0,0
511498505011,2045,899,33,0
511498505012,2045,613,0,0
511498505013,2045,1288,14,6
511498505021,2045,736,46,0
511498505022,2045,1227,0,0
511498505023,2045,311,10,0
511539001001,2045,169,398,0
511539001002,2045,22,1143,0
511539001003,2045,226,303,0
511539002011,2045,0,543,0
511539002012,2045,421,588,0
511539002021,2045,122,0,0
511539002022,2045,779,279,0
511539002023,2045,503,18,0
511539002031,2045,27,902,11
511539002032,2045,15,452,0
511539002033,2045,209,506,0
511539003011,2045,165,1305,0
511539003012,2045,189,577,0
511539003021,2045,272,657,0
511539003022,2045,208,288,38
511539003023,2045,26,879,0
511539003024,2045,150,672,0
511539004031,2045,301,81,0
511539004032,2045,198,383,0
511539004033,2045,507,141,7
511539004034,2045,223,927,0
511539004035,2045,0,0,7
511539004036,2045,0,0,8
511539004041,2045,880,150,0
511539004042,2045,205,633,0
511539004043,2045,182,290,0
511539004071,2045,231,291,8
511539004072,2045,249,638,0
511539004073,2045,267,544,0
511539004074,2045,0,1108,0
511539004081,2045,500,44,0
511539004082,2045,109,487,0
511539004083,2045,254,780,0
511539004091,2045,621,0,0
511539004092,2045,495,238,0
511539004093,2045,60,801,0
511539004101,2045,256,861,0
511539004102,2045,46,422,0
511539004103,2045,142,1499,0
511539005021,2045,71,410,0
511539005022,2045,0,332,0
511539005023,2045,4,943,0
511539005024,2045,0,1122,0
511539005031,2045,461,906,0
511539005032,2045,261,105,4
511539005041,2045,563,395,0
511539005042,2045,210,186,0
511539005043,2045,715,79,0
511539006011,2045,205,243,0
511539006012,2045,642,273,11
511539006021,2045,543,0,0
511539006022,2045,46,880,0
511539006023,2045,23,511,0
511539007011,2045,107,768,0
511539007012,2045,63,473,0
511539007013,2045,75,935,15
511539007014,2045,0,992,0
511539007015,2045,33,903,0
511539007021,2045,578,0,0
511539007022,2045,549,109,0
511539007023,2045,29,862,0
511539007024,2045,131,574,0
511539007025,2045,420,0,0
511539008011,2045,318,0,0
511539008012,2045,745,368,11
511539008013,2045,1113,21,0
511539008014,2045,351,239,0
511539008031,2045,0,724,0
511539008032,2045,101,1178,0
511539008033,2045,232,969,0
511539008041,2045,149,1540,0
511539008042,2045,875,258,0
511539009011,2045,328,636,0
511539009012,2045,165,514,0
511539009013,2045,30,899,0
511539009014,2045,280,137,0
511539009041,2045,502,90,11
511539009042,2045,547,0,0
511539009043,2045,506,652,0
511539009044,2045,461,558,0
511539009051,2045,582,0,14
511539009052,2045,883,374,0
511539009053,2045,759,45,0
511539010051,2045,1554,0,0
511539010052,2045,1043,89,0
511539010091,2045,757,51,0
511539010092,2045,704,14,0
511539010093,2045,909,0,0
511539010094,2045,421,288,0
511539010101,2045,544,0,26
511539010102,2045,56,350,0
511539010103,2045,651,379,0
511539010111,2045,1044,332,0
511539010112,2045,526,45,0
511539010113,2045,690,78,0
511539010121,2045,1296,670,0
511539010122,2045,256,133,0
511539010131,2045,238,894,0
511539010132,2045,349,33,0
511539010141,2045,724,86,0
511539010142,2045,894,353,33
511539010151,2045,26,854,0
511539010152,2045,288,474,0
511539010161,2045,1248,0,30
511539010162,2045,621,560,0
511539011011,2045,101,405,0
511539011012,2045,0,33,157
511539011013,2045,115,353,0
511539011021,2045,197,21,215
511539011022,2045,0,72,327
511539011023,2045,93,537,0
511539011024,2045,34,250,0
511539012031,2045,567,343,0
511539012032,2045,920,37,0
511539012081,2045,469,0,0
511539012082,2045,295,1013,0
511539012091,2045,75,298,0
511539012092,2045,921,351,0
511539012093,2045,901,168,0
511539012111,2045,662,0,0
511539012112,2045,439,0,0
511539012113,2045,563,44,0
511539012121,2045,454,0,0
511539012122,2045,936,0,0
511539012123,2045,387,802,0
511539012124,2045,231,239,0
511539012191,2045,951,0,0
511539012192,2045,586,46,0
511539012193,2045,897,0,0
511539012194,2045,260,0,0
511539012211,2045,308,407,0
511539012212,2045,340,407,0
511539012213,2045,89,1014,0
511539012214,2045,0,826,0
511539012221,2045,265,347,0
511539012222,2045,186,437,19
511539012231,2045,847,232,0
511539012232,2045,295,988,0
511539012233,2045,115,543,0
511539012241,2045,488,321,0
511539012242,2045,596,0,0
511539012243,2045,450,0,0
511539012251,2045,513,77,0
511539012252,2045,227,685,113
511539012253,2045,276,504,113
511539012261,2045,400,0,0
511539012262,2045,973,154,0
511539012263,2045,775,86,0
511539012271,2045,906,87,18
511539012272,2045,610,108,0
511539012273,2045,163,103,0
511539012281,2045,764,0,0
511539012282,2045,633,0,0
511539012283,2045,168,499,0
511539012284,2045,432,0,18
511539012291,2045,1046,0,0
511539012292,2045,749,0,0
511539012301,2045,653,45,0
511539012302,2045,411,15,11
511539012303,2045,522,0,0
511539012311,2045,701,0,0
511539012312,2045,782,0,0
511539012313,2045,317,70,0
511539012314,2045,820,668,0
511539012321,2045,638,0,0
511539012322,2045,347,637,27
511539012323,2045,923,0,0
511539012331,2045,645,22,0
511539012332,2045,850,16,0
511539012333,2045,1097,0,0
511539012334,2045,548,0,0
511539012341,2045,988,52,3
511539012342,2045,515,0,5
511539012351,2045,601,5,0
511539012352,2045,167,630,0
511539012361,2045,34,372,3
511539012362,2045,615,492,0
511539012363,2045,318,523,0
511539012364,2045,519,0,0
511539012371,2045,204,703,0
511539012372,2045,216,592,0
511539013031,2045,581,0,7
511539013032,2045,409,0,0
511539013033,2045,704,374,0
511539013041,2045,882,11,0
511539013042,2045,491,0,0
511539013051,2045,711,0,0
511539013052,2045,1184,0,0
511539013061,2045,753,12,0
511539013062,2045,582,18,0
511539013063,2045,626,0,5
511539013064,2045,559,0,12
511539014031,2045,288,1342,0
511539014032,2045,63,1024,0
511539014033,2045,52,206,0
511539014034,2045,0,1114,0
511539014071,2045,51,953,0
511539014072,2045,119,1017,0
511539014091,2045,25,0,160
511539014092,2045,145,1613,0
511539014093,2045,33,0,0
511539014094,2045,302,230,0
511539014095,2045,1,0,0
511539014096,2045,409,503,111
511539014097,2045,172,692,0
511539014098,2045,18,279,0
511539014111,2045,603,0,0
511539014112,2045,290,161,0
511539014113,2045,776,23,0
511539014114,2045,551,325,0
511539014121,2045,466,243,0
511539014122,2045,1097,279,0
511539014123,2045,864,0,0
511539014131,2045,178,86,0
511539014132,2045,139,861,0
511539014133,2045,555,0,0
511539014141,2045,783,264,0
511539014142,2045,521,298,0
511539014143,2045,493,0,0
511539014151,2045,441,18,0
511539014152,2045,828,660,0
511539014161,2045,682,126,0
511539014162,2045,630,144,0
511539014163,2045,250,116,0
511539014171,2045,942,101,0
511539014172,2045,484,26,0
511539014181,2045,340,640,0
511539014182,2045,29,0,0
511539014183,2045,33,1618,0
511539014191,2045,55,1831,0
511539014201,2045,659,134,0
511539014202,2045,525,221,0
511539014211,2045,928,0,36
511539014212,2045,1,0,0
511539014213,2045,444,502,0
511539015031,2045,538,10,0
511539015032,2045,683,0,0
511539015033,2045,944,0,0
511539015034,2045,491,105,0
511539015041,2045,221,272,0
511539015042,2045,667,130,0
511539015043,2045,995,57,0
511539015044,2045,459,864,0
511539015051,2045,707,0,0
511539015052,2045,506,194,0
511539015053,2045,458,232,0
511539015054,2045,964,0,0
511539015061,2045,183,11,0
511539015062,2045,851,373,0
511539015063,2045,168,968,0
511539015071,2045,145,521,0
511539015072,2045,433,283,0
511539015081,2045,979,231,0
511539015082,2045,234,251,0
511539015083,2045,325,727,0
511539015091,2045,817,847,0
511539015092,2045,716,0,0
511539015093,2045,1087,0,0
511539015101,2045,749,204,0
511539015102,2045,447,816,0
511539015103,2045,573,141,0
511539015111,2045,946,189,0
511539015112,2045,738,607,0
511539016011,2045,295,197,0
511539016012,2045,499,0,0
511539016013,2045,582,15,0
511539016021,2045,44,507,0
511539016022,2045,454,200,0
511539016023,2045,246,452,0
511539016024,2045,0,421,0
511539016025,2045,116,1148,0
511539017021,2045,448,349,0
511539017022,2045,708,0,0
511539017023,2045,280,0,0
511539017031,2045,247,18,1
511539017032,2045,510,242,0
511539017041,2045,0,746,0
511539017042,2045,312,536,0
511539017043,2045,52,277,0
511539017044,2045,261,644,0
511539019001,2045,93,463,0
511539019002,2045,731,949,0
511539019003,2045,71,167,0
511539019004,2045,406,447,12
511539801001,2045,1,0,0
511552101011,2045,782,100,0
511552101012,2045,528,47,1
511552101013,2045,435,291,1
511552101021,2045,561,11,0
511552101022,2045,716,0,0
511552102011,2045,365,347,0
511552102012,2045,472,233,0
511552102013,2045,340,233,0
511552102021,2045,727,9,0
511552102022,2045,453,17,0
511552102023,2045,499,100,0
511552103001,2045,244,0,0
511552103002,2045,349,22,0
511552103003,2045,514,0,0
511552103004,2045,471,94,8
511552103005,2045,325,130,0
511552104011,2045,367,16,0
511552104012,2045,434,0,0
511552104013,2045,349,0,0
511552104021,2045,672,0,0
511552104022,2045,464,7,0
511552105001,2045,649,0,0
511552105002,2045,511,0,0
511552105003,2045,375,0,0
511552106001,2045,660,0,0
511552106002,2045,788,64,0
511552106003,2045,445,58,2
511552107001,2045,462,359,0
511552107002,2045,496,41,0
511552107003,2045,243,242,0
511559801001,2045,1,0,0
511559802001,2045,1,0,0
511579501001,2045,737,17,0
511579501002,2045,787,33,0
511579502001,2045,400,0,0
511579502002,2045,880,53,0
511579502003,2045,599,0,0
511579502004,2045,544,13,0
511590401001,2045,516,12,0
511590401002,2045,607,129,10
511590401003,2045,568,164,14
511590401004,2045,760,0,0
511590402001,2045,610,27,0
511590402002,2045,433,76,0
511610301001,2045,629,0,0
511610301002,2045,636,34,0
511610301003,2045,567,0,0
511610302011,2045,369,0,0
511610302012,2045,521,263,0
511610302013,2045,954,0,0
511610302031,2045,315,196,532
511610302032,2045,1194,91,0
511610302051,2045,634,521,0
511610302052,2045,1116,51,0
511610302061,2045,1274,296,0
511610302062,2045,236,496,0
511610302071,2045,124,619,243
511610302072,2045,385,205,0
511610303001,2045,1959,33,8
511610303002,2045,418,263,0
511610303003,2045,698,0,0
511610305011,2045,471,12,0
511610305021,2045,1256,16,0
511610306011,2045,836,0,0
511610306012,2045,605,0,0
511610306013,2045,695,49,0
511610306021,2045,945,142,0
511610307011,2045,1053,12,10
511610307012,2045,406,0,0
511610307013,2045,719,0,1
511610307014,2045,621,107,0
511610307021,2045,391,176,0
511610307022,2045,340,558,0
511610307023,2045,485,163,0
511610307024,2045,429,389,0
511610308021,2045,419,0,0
511610308022,2045,487,141,0
511610308023,2045,424,0,3
511610308024,2045,291,384,0
511610308031,2045,186,870,0
511610308032,2045,429,476,4
511610308041,2045,705,389,0
511610309001,2045,641,240,12
511610309002,2045,391,39,3
511610309003,2045,401,9,0
511610309004,2045,509,524,0
511610309005,2045,211,340,0
511610310001,2045,822,0,0
511610310002,2045,730,0,0
511610310003,2045,300,11,0
511610311011,2045,355,126,0
511610311012,2045,463,661,0
511610311013,2045,603,150,0
511610311021,2045,741,216,0
511610311022,2045,625,238,0
511610312011,2045,939,58,0
511610312012,2045,590,158,0
511610312013,2045,545,12,0
511610312021,2045,528,51,0
511610312022,2045,342,22,0
511610312023,2045,494,466,2
511610312024,2045,907,0,0
511639301011,2045,746,71,0
511639301012,2045,413,510,11
511639301021,2045,459,0,0
511639301022,2045,498,48,0
511639301023,2045,563,227,0
511639301024,2045,650,17,0
511639302001,2045,1144,20,0
511639302002,2045,841,25,353
511639302003,2045,633,10,0
511639303011,2045,955,11,3
511639303012,2045,537,31,0
511639303021,2045,556,49,0
511639303022,2045,630,97,0
511639303023,2045,589,88,0
511639304001,2045,616,0,0
511639304002,2045,609,49,0
511639304003,2045,406,0,0
511639304004,2045,453,8,0
511650101001,2045,1303,51,0
511650101002,2045,466,0,0
511650102001,2045,616,0,0
511650102002,2045,447,31,0
511650102003,2045,437,365,0
511650103011,2045,1038,5,0
511650103021,2045,592,0,0
511650103022,2045,494,0,0
511650103023,2045,665,575,0
511650104001,2045,761,0,0
511650104002,2045,503,21,0
511650105001,2045,583,13,0
511650105002,2045,742,181,0
511650106001,2045,831,24,0
511650106002,2045,744,52,0
511650107001,2045,659,0,2
511650107002,2045,994,105,0
511650108011,2045,868,445,13
511650108012,2045,341,293,20
511650108021,2045,452,171,0
511650108022,2045,566,298,0
511650109001,2045,518,0,0
511650109002,2045,676,104,40
511650110001,2045,500,28,0
511650110002,2045,304,0,0
511650110003,2045,924,41,0
511650111001,2045,533,0,0
511650111002,2045,450,4,0
511650111003,2045,596,0,0
511650112001,2045,437,0,0
511650112002,2045,1045,0,0
511650112003,2045,878,0,0
511650114001,2045,592,0,34
511650114002,2045,651,95,0
511650114003,2045,361,46,0
511650114004,2045,539,0,6
511650114005,2045,281,88,0
511650115001,2045,676,241,0
511650115002,2045,267,77,1202
511650115003,2045,532,318,0
511650115004,2045,255,443,603
511650116001,2045,420,206,0
511650116002,2045,469,0,0
511650117001,2045,452,25,0
511650117002,2045,62,801,0
511650117003,2045,699,578,0
511650118011,2045,547,85,0
511650118012,2045,854,15,0
511650118021,2045,517,284,27
511650118022,2045,741,153,0
511650118023,2045,752,895,0
511650119001,2045,785,251,0
511650119002,2045,377,300,0
511650119003,2045,582,12,0
511650120001,2045,632,0,7
511650120002,2045,896,180,0
511650120003,2045,390,208,0
511650120004,2045,606,25,0
511670301001,2045,431,0,0
511670301002,2045,590,11,0
511670301003,2045,351,10,0
511670301004,2045,251,0,0
511670301005,2045,192,0,0
511670302011,2045,182,0,0
511670302012,2045,271,8,0
511670302013,2045,370,50,0
511670302014,2045,370,0,0
511670302021,2045,820,0,0
511670302022,2045,357,165,31
511670303001,2045,519,31,0
511670303002,2045,402,0,0
511670303003,2045,259,0,0
511670303004,2045,487,0,34
511670304021,2045,737,0,0
511670304022,2045,586,10,0
511670304031,2045,239,64,0
511670304032,2045,225,30,0
511670304033,2045,294,212,0
511670304034,2045,261,105,4
511670304041,2045,559,45,2
511670304042,2045,203,19,53
511670305001,2045,566,53,0
511670305002,2045,204,18,12
511670306001,2045,367,0,0
511670306002,2045,602,11,0
511670306003,2045,379,37,0
511670306004,2045,229,11,21
511690301001,2045,436,65,5
511690301002,2045,596,6,0
511690301003,2045,525,89,0
511690302001,2045,262,83,1
511690302002,2045,560,0,0
511690302003,2045,448,58,0
511690302004,2045,272,0,0
511690303001,2045,830,10,0
511690303002,2045,798,6,0
511690303003,2045,366,13,0
511690304001,2045,503,0,0
511690304002,2045,833,12,0
511690304003,2045,543,69,0
511690305001,2045,728,11,0
511690305002,2045,656,13,0
511690305003,2045,634,0,0
511690306001,2045,228,0,0
511690306002,2045,632,34,0
511690306003,2045,540,9,0
511690306004,2045,433,37,19
511710401011,2045,784,423,0
511710401012,2045,504,0,0
511710401021,2045,529,383,0
511710401022,2045,1072,968,0
511710401023,2045,283,0,0
511710402011,2045,631,179,16
511710402012,2045,614,320,0
511710402013,2045,1144,0,0
511710402021,2045,916,25,0
511710402022,2045,1005,0,0
511710403001,2045,846,123,0
511710403002,2045,900,5,0
511710404001,2045,600,11,0
511710404002,2045,904,6,0
511710405011,2045,703,25,0
511710405012,2045,473,157,13
511710405013,2045,397,820,0
511710405014,2045,257,105,0
511710405021,2045,585,0,0
511710405022,2045,538,75,0
511710406001,2045,552,50,0
511710406002,2045,754,344,0
511710406003,2045,480,18,0
511710407001,2045,653,77,2
511710407002,2045,588,68,0
511710407003,2045,835,0,0
511710408001,2045,762,375,32
511710408002,2045,667,312,100
511710408003,2045,494,0,0
511730301001,2045,233,0,0
511730301002,2045,495,4,0
511730301003,2045,332,0,0
511730301004,2045,324,0,0
511730302001,2045,465,58,0
511730302002,2045,391,0,0
511730302003,2045,538,12,0
511730302004,2045,458,134,0
511730303011,2045,338,74,0
511730303012,2045,273,139,0
511730303013,2045,443,65,24
511730303021,2045,415,125,0
511730303022,2045,242,136,0
511730303023,2045,470,26,0
511730303024,2045,393,145,0
511730304001,2045,408,0,0
511730304002,2045,567,0,0
511730305001,2045,469,65,1
511730305002,2045,628,0,0
511730306001,2045,154,80,0
511730306002,2045,667,7,0
511730306003,2045,203,297,0
511730307011,2045,414,111,0
511730307012,2045,433,29,0
511730307013,2045,473,0,0
511730307014,2045,470,83,0
511730307021,2045,430,13,0
511730307022,2045,758,12,0
511730307023,2045,802,9,0
511752001001,2045,764,0,0
511752001002,2045,551,0,0
511752001003,2045,823,28,0
511752002001,2045,660,0,0
511752002002,2045,640,31,0
511752003001,2045,1,0,0
511752004011,2045,428,0,0
511752004012,2045,1133,0,0
511752004021,2045,560,0,0
511752004022,2045,450,182,0
511752005001,2045,761,44,0
511752005002,2045,783,55,0
511770201041,2045,965,14,0
511770201042,2045,581,0,0
511770201043,2045,599,0,0
511770201051,2045,395,0,0
511770201052,2045,744,23,0
511770201061,2045,321,0,4
511770201062,2045,988,207,0
511770201063,2045,613,259,0
511770201064,2045,1077,0,0
511770201065,2045,585,0,0
511770201071,2045,934,91,0
511770201081,2045,593,510,0
511770201082,2045,1238,43,31
511770201091,2045,751,97,23
511770201092,2045,855,220,0
511770201101,2045,1045,6,3
511770201102,2045,355,270,0
511770201111,2045,872,0,0
511770201121,2045,1200,19,0
511770201131,2045,495,4,0
511770201132,2045,870,0,0
511770201133,2045,423,0,6
511770201141,2045,943,279,0
511770201142,2045,570,668,0
511770202011,2045,792,544,22
511770202012,2045,1008,52,0
511770202013,2045,1086,533,0
511770202021,2045,442,55,0
511770202022,2045,294,111,0
511770202023,2045,482,344,14
511770202024,2045,716,238,0
511770202031,2045,796,0,0
511770202032,2045,891,702,0
511770202041,2045,445,293,0
511770202042,2045,340,487,0
511770202043,2045,400,463,0
511770202061,2045,1018,141,0
511770202062,2045,438,72,0
511770202063,2045,14,964,0
511770202071,2045,610,49,0
511770203041,2045,595,173,0
511770203042,2045,1040,0,0
511770203043,2045,112,555,0
511770203051,2045,227,661,0
511770203052,2045,17,242,0
511770203053,2045,121,923,0
511770203071,2045,725,0,0
511770203072,2045,823,0,0
511770203081,2045,629,23,0
511770203082,2045,906,12,0
511770203091,2045,755,6,0
511770203092,2045,512,0,0
511770203093,2045,267,112,0
511770203094,2045,290,888,0
511770203111,2045,449,0,0
511770203112,2045,1,0,0
511770203113,2045,737,0,18
511770203114,2045,534,305,0
511770203115,2045,483,782,0
511770203121,2045,1790,0,0
511770203122,2045,1278,70,0
511770203131,2045,152,658,0
511770203141,2045,772,123,0
511770203142,2045,0,28,0
511770203151,2045,9,0,0
511770203152,2045,436,58,0
511770203161,2045,1369,0,0
511770203162,2045,18,367,0
511770203163,2045,869,132,0
511770204031,2045,672,12,0
511770204032,2045,326,0,0
511770204033,2045,595,0,0
511770204034,2045,332,0,0
511770204041,2045,543,15,0
511770204042,2045,518,0,0
511770204043,2045,1264,0,0
511770204051,2045,723,5,0
511770204052,2045,1265,0,0
511770204053,2045,615,0,0
511770204061,2045,327,0,0
511770204062,2045,606,0,0
511770204063,2045,809,0,0
511770204071,2045,671,0,0
511770204072,2045,1050,12,0
511770204073,2045,1457,32,0
511770204081,2045,769,0,0
511770204082,2045,639,0,0
511790101031,2045,886,16,0
511790101032,2045,359,0,0
511790101033,2045,609,999,0
511790101051,2045,733,0,0
511790101052,2045,1176,0,0
511790101053,2045,586,0,0
511790101054,2045,815,560,0
511790101061,2045,749,439,0
511790101062,2045,1016,0,0
511790101071,2045,606,0,0
511790101072,2045,1136,14,0
511790101081,2045,557,0,0
511790101082,2045,790,0,0
511790101083,2045,1268,83,0
511790102011,2045,1,0,0
511790102021,2045,968,0,0
511790102022,2045,1366,0,0
511790102023,2045,1413,0,0
511790102051,2045,880,0,0
511790102052,2045,419,0,22
511790102053,2045,662,0,0
511790102054,2045,826,0,0
511790102061,2045,980,449,0
511790102062,2045,371,7,0
511790102063,2045,716,77,0
511790102101,2045,1551,174,0
511790102102,2045,1393,203,0
511790102103,2045,309,1051,0
511790102104,2045,277,647,0
511790102111,2045,81,929,0
511790102112,2045,761,0,0
511790102113,2045,267,107,0
511790102121,2045,641,522,0
511790102122,2045,884,0,0
511790102131,2045,535,19,0
511790102132,2045,523,36,0
511790102141,2045,707,48,16
511790102142,2045,703,444,0
511790102151,2045,454,546,0
511790102161,2045,49,320,0
511790102162,2045,752,618,0
511790102163,2045,249,932,0
511790102164,2045,17,1049,0
511790102171,2045,877,155,0
511790102172,2045,1360,23,0
511790102181,2045,14,0,0
511790102182,2045,1045,552,20
511790102191,2045,686,20,0
511790103011,2045,1206,9,0
511790103012,2045,1150,0,3
511790103041,2045,113,1426,0
511790103042,2045,1339,136,0
511790103043,2045,1215,300,0
511790103051,2045,1102,12,0
511790103052,2045,191,213,0
511790103053,2045,629,375,0
511790103054,2045,528,438,0
511790103061,2045,378,1322,0
511790103071,2045,1170,148,0
511790103072,2045,1309,887,0
511790103073,2045,1087,148,0
511790103081,2045,1326,46,25
511790104031,2045,819,0,0
511790104032,2045,1103,12,13
511790104041,2045,823,110,0
511790104042,2045,386,259,0
511790104043,2045,500,57,0
511790104044,2045,1181,407,0
511790104051,2045,1258,16,0
511790104052,2045,681,0,0
511790104053,2045,415,0,0
511790104054,2045,1119,0,0
511790104061,2045,671,17,0
511790104062,2045,783,378,0
511790105021,2045,377,0,0
511790105022,2045,644,158,0
511790105023,2045,1193,22,0
511790105031,2045,1457,0,3
511790105041,2045,1112,6,0
511818601001,2045,433,43,0
511818601002,2045,701,81,0
511818601003,2045,494,0,0
511818602001,2045,505,0,0
511818602002,2045,553,42,0
511818602003,2045,239,0,0
511818602004,2045,389,0,0
511838701001,2045,374,6,0
511838701002,2045,300,0,0
511838701003,2045,634,91,0
511838702011,2045,552,0,14
511838702012,2045,408,0,0
511838702021,2045,1,0,0
511838703001,2045,208,10,1
511838703002,2045,476,44,22
511838703003,2045,302,65,0
511838704001,2045,481,52,0
511838704002,2045,295,14,0
511850201001,2045,683,41,0
511850201002,2045,455,0,0
511850202001,2045,621,80,0
511850202002,2045,379,35,0
511850202003,2045,537,43,299
511850202004,2045,132,88,0
511850203011,2045,597,0,0
511850203012,2045,399,0,3
511850203013,2045,371,0,0
511850203021,2045,409,0,0
511850203022,2045,345,0,0
511850203023,2045,732,0,0
511850203024,2045,274,0,0
511850204001,2045,381,38,0
511850204002,2045,520,15,0
511850204003,2045,273,64,0
511850204004,2045,634,78,0
511850205001,2045,209,8,0
511850205002,2045,441,58,0
511850205003,2045,448,51,0
511850206001,2045,480,77,0
511850206002,2045,368,0,0
511850206003,2045,458,61,0
511850206004,2045,352,39,0
511850207001,2045,521,0,0
511850207002,2045,495,210,0
511850208001,2045,820,8,1
511850208002,2045,255,0,0
511850209001,2045,604,160,0
511850209002,2045,226,7,0
511850210001,2045,486,15,0
511850210002,2045,429,121,0
511850210003,2045,277,64,0
511850210004,2045,613,0,0
511850211011,2045,672,203,0
511850211012,2045,411,62,0
511850211021,2045,401,14,0
511850211022,2045,755,186,0
511870201011,2045,810,0,0
511870201012,2045,984,51,0
511870201013,2045,523,9,0
