Geo,Year,TotEmp,RetEmp,SvcEmp
510594154022,2024,75,0,43
510594154023,2024,204,44,92
510594155001,2024,259,86,67
510594155002,2024,385,77,214
510594155003,2024,1748,5,1662
510594155004,2024,150,29,114
510594156001,2024,60,4,50
510594156002,2024,59,0,42
510594157001,2024,33,0,15
510594157002,2024,84,2,71
510594158001,2024,98,0,58
510594158002,2024,49,0,42
510594158003,2024,136,11,107
510594159001,2024,755,0,294
510594159002,2024,115,0,45
510594160001,2024,302,23,229
510594160002,2024,394,98,116
510594160003,2024,56,0,43
510594161001,2024,731,71,218
510594161002,2024,157,0,146
510594162001,2024,1059,14,1021
510594162002,2024,1105,0,851
510594163001,2024,144,0,22
510594163002,2024,464,100,181
510594201001,2024,140,3,67
510594201002,2024,360,6,62
510594202011,2024,393,108,198
510594202012,2024,68,0,41
510594202013,2024,29,0,4
510594202021,2024,73,31,7
510594202022,2024,31,5,17
510594202031,2024,847,35,281
510594203001,2024,68,0,41
510594203002,2024,123,0,114
510594203003,2024,34,2,27
510594203004,2024,151,4,85
510594204001,2024,224,8,189
510594204002,2024,637,237,312
510594205011,2024,11,0,6
510594205021,2024,127,13,92
510594205022,2024,91,2,55
510594205031,2024,114,0,37
510594205032,2024,189,40,39
510594205033,2024,163,0,148
510594206001,2024,154,33,22
510594206002,2024,164,51,39
510594206003,2024,119,8,96
510594207001,2024,56,0,32
510594207002,2024,103,0,48
510594208001,2024,1,0,1
510594208002,2024,63,13,39
510594208003,2024,92,1,64
510594210011,2024,4969,34,3556
510594210021,2024,4242,1703,1430
510594210022,2024,1032,656,206
510594210023,2024,719,283,274
510594211011,2024,7,0,5
510594211012,2024,571,48,501
510594211013,2024,1579,43,476
510594211021,2024,221,30,124
510594211022,2024,247,1,113
510594211031,2024,67,1,61
510594211032,2024,1244,75,320
510594211033,2024,62,0,39
510594211034,2024,1088,507,285
510594212001,2024,129,0,94
510594213001,2024,41,0,31
510594213002,2024,361,0,40
510594214001,2024,56,0,34
510594214002,2024,35,0,30
510594214003,2024,109,11,11
510594214004,2024,67,0,27
510594214005,2024,1504,825,150
510594215001,2024,1545,701,246
510594215002,2024,106,2,18
510594215003,2024,750,526,29
510594215004,2024,8,0,4
510594216001,2024,30,0,15
510594216002,2024,3,0,0
510594216003,2024,265,92,137
510594217011,2024,25,0,11
510594217012,2024,22,0,15
510594217021,2024,32,0,6
510594217022,2024,35,0,24
510594218001,2024,239,18,182
510594218002,2024,101,17,23
510594218003,2024,262,113,95
510594219001,2024,15,0,13
510594219002,2024,1413,17,1132
510594219003,2024,56,0,17
510594220001,2024,180,0,180
510594220002,2024,6091,152,1519
510594221011,2024,493,6,336
510594221012,2024,108,6,84
510594221013,2024,201,52,52
510594221014,2024,47,0,31
510594221021,2024,545,26,174
510594221022,2024,1984,36,819
510594221023,2024,2,0,2
510594221024,2024,437,18,261
510594222011,2024,155,2,105
510594222012,2024,194,2,100
510594222021,2024,104,14,11
510594222022,2024,633,3,535
510594222023,2024,157,4,126
510594223011,2024,452,169,159
510594223012,2024,93,0,77
510594223021,2024,2156,1088,428
510594223022,2024,166,3,122
510594223023,2024,440,427,10
510594223024,2024,383,95,123
510594224011,2024,12,0,0
510594224012,2024,15,0,10
510594224021,2024,726,40,559
510594224022,2024,145,15,59
510594224023,2024,148,0,25
510594224031,2024,108,8,59
510594224032,2024,73,0,34
510594301011,2024,1257,167,683
510594301012,2024,27,0,23
510594301013,2024,94,2,78
510594301021,2024,342,272,31
510594302011,2024,34,0,26
510594302012,2024,75,2,66
510594302021,2024,217,0,21
510594302022,2024,438,148,93
510594302023,2024,12,0,8
510594302031,2024,101,18,40
510594304001,2024,424,53,111
510594304002,2024,154,0,68
510594304003,2024,2823,109,1016
510594305001,2024,56,0,37
510594306001,2024,87,0,53
510594306002,2024,112,0,40
510594306003,2024,1887,521,420
510594306004,2024,1430,247,858
510594307001,2024,906,70,189
510594307002,2024,17,2,11
510594308011,2024,642,215,235
510594308012,2024,405,0,365
510594308021,2024,31,0,26
510594308022,2024,17,0,3
510594308023,2024,364,0,42
510594309011,2024,1279,316,628
510594309012,2024,72,0,23
510594309021,2024,389,99,151
510594309022,2024,72,0,61
510594310011,2024,886,249,371
510594310012,2024,30,0,10
510594310013,2024,450,140,56
510594310021,2024,24,0,12
510594313001,2024,162,0,131
510594313002,2024,51,0,34
510594313003,2024,17,0,16
510594314001,2024,35,0,14
510594314002,2024,134,8,108
510594314003,2024,54,3,27
510594315001,2024,329,41,86
510594315002,2024,25,1,13
510594315003,2024,20,0,6
510594316011,2024,1063,1,1037
510594316021,2024,76,16,52
510594316022,2024,52,0,16
510594316023,2024,2103,487,846
510594318011,2024,198,50,91
510594318012,2024,56,10,22
510594318021,2024,917,0,725
510594318022,2024,32,0,23
510594319001,2024,31,0,25
510594319002,2024,54,21,21
510594320001,2024,171,0,155
510594320002,2024,1411,252,466
510594321001,2024,101,0,77
510594321002,2024,67,0,49
510594322011,2024,1220,434,435
510594322021,2024,116,0,57
510594322022,2024,502,4,420
510594323001,2024,108,0,103
510594323002,2024,62,0,42
510594323003,2024,169,0,142
510594324011,2024,57,0,36
510594324012,2024,89,0,58
510594324021,2024,96,0,92
510594324022,2024,18,1,10
510594324023,2024,35,0,18
510594325001,2024,51,0,50
510594325002,2024,72,2,48
510594325003,2024,309,152,75
510594326001,2024,141,0,86
510594326002,2024,278,14,249
510594327011,2024,82,0,58
510594327021,2024,37,0,16
510594327022,2024,582,146,280
510594328001,2024,7466,576,2685
510594401001,2024,555,0,540
510594401002,2024,247,131,86
510594401003,2024,370,38,234
510594401004,2024,425,17,318
510594402011,2024,2710,832,293
510594402012,2024,3418,86,2541
510594402013,2024,5423,298,2483
510594402021,2024,13248,1,12920
510594402022,2024,40,0,32
510594402023,2024,3718,78,3203
510594403001,2024,610,6,570
510594403002,2024,194,1,177
510594405011,2024,287,0,149
510594405012,2024,101,0,75
510594405013,2024,48,0,32
510594405031,2024,7289,4,6099
510594405041,2024,1832,0,191
510594405051,2024,110,0,103
510594406001,2024,1196,133,756
510594407011,2024,162,1,144
510594407021,2024,100,0,76
510594407022,2024,15,0,4
510594407023,2024,55,0,39
510594408001,2024,155,0,122
510594408002,2024,53,0,48
510594408003,2024,1688,10,1641
510594501001,2024,3908,0,1442
510594501002,2024,387,0,347
510594501003,2024,90,0,52
510594501004,2024,554,140,301
510594502001,2024,240,17,135
510594502002,2024,461,14,305
510594503001,2024,225,7,43
510594503002,2024,33,0,30
510594503003,2024,426,179,78
510594503004,2024,1462,87,1020
510594504001,2024,1157,126,850
510594504002,2024,74,0,45
510594505001,2024,272,145,37
510594505002,2024,34,0,20
510594506011,2024,3152,0,2262
510594506012,2024,73,0,24
510594506013,2024,97,0,64
510594506014,2024,47,0,42
510594506021,2024,15,0,12
510594506022,2024,315,127,68
510594506023,2024,112,44,2
510594507011,2024,871,20,773
510594507021,2024,1769,34,1517
510594507022,2024,653,219,81
510594508001,2024,27,0,14
510594508002,2024,128,0,112
510594508003,2024,943,75,540
510594509001,2024,70,0,67
510594509002,2024,19,0,16
510594510001,2024,15,0,7
510594510002,2024,315,0,239
510594511001,2024,26,0,11
510594511002,2024,50,1,41
510594512001,2024,198,0,181
510594512002,2024,37,0,10
510594513001,2024,374,26,268
510594513002,2024,170,3,154
510594514001,2024,353,71,94
510594514002,2024,917,579,76
510594515011,2024,11,0,8
510594515012,2024,1354,637,371
510594515013,2024,148,2,92
510594515014,2024,337,0,281
510594515021,2024,1004,454,192
510594515022,2024,478,53,190
510594515023,2024,2166,929,790
510594516011,2024,393,49,72
510594516012,2024,952,356,81
510594516013,2024,33,7,5
510594516021,2024,33,0,20
510594516022,2024,20,1,12
510594518001,2024,449,193,82
510594518002,2024,164,0,138
510594519001,2024,1589,563,521
510594519002,2024,157,4,30
510594519003,2024,22,0,13
510594520001,2024,2427,321,1553
510594521011,2024,225,0,174
510594521012,2024,388,7,97
510594521013,2024,1407,175,610
510594521021,2024,700,0,631
510594521022,2024,810,142,613
510594522001,2024,1129,4,820
510594522002,2024,379,50,149
510594522003,2024,40,0,1
510594522004,2024,16,3,12
510594523011,2024,222,42,167
510594523012,2024,17,0,16
510594523021,2024,240,87,40
510594523022,2024,19,3,13
510594524001,2024,93,0,38
510594524002,2024,43,0,12
510594524003,2024,51,3,26
510594524004,2024,637,1,32
510594524005,2024,485,10,356
510594525011,2024,48776,228,40303
510594525012,2024,1640,12,1333
510594525013,2024,1039,254,546
510594525021,2024,215,74,131
510594525022,2024,20,8,8
510594525023,2024,802,18,676
510594526001,2024,108,0,52
510594526002,2024,1672,66,223
510594526003,2024,108,1,17
510594526004,2024,3369,127,1070
510594527001,2024,741,230,242
510594527002,2024,132,0,122
510594527003,2024,11,1,7
510594528011,2024,85,0,60
510594528012,2024,2149,346,851
510594528013,2024,50,0,49
510594528014,2024,27,0,27
510594528021,2024,192,27,116
510594528022,2024,42,0,15
510594601001,2024,154,0,103
510594601002,2024,152,4,53
510594601003,2024,157,0,131
510594602001,2024,155,0,117
510594602002,2024,125,0,74
510594603001,2024,52,2,40
510594603002,2024,178,1,160
510594604001,2024,338,0,64
510594604002,2024,256,3,163
510594604003,2024,8328,2157,4285
510594605011,2024,13776,198,9245
510594605031,2024,470,0,376
510594605032,2024,212,3,145
510594605041,2024,429,14,360
510594605042,2024,1427,1,491
510594606001,2024,267,15,247
510594606002,2024,426,0,237
510594607011,2024,135,0,133
510594607012,2024,175,33,42
510594607021,2024,1811,88,1119
510594607022,2024,167,0,79
510594607023,2024,385,0,227
510594608001,2024,6063,150,327
510594608002,2024,1298,443,423
510594609001,2024,1666,103,886
510594610001,2024,1581,189,855
510594611001,2024,201,0,190
510594611002,2024,912,164,408
510594611003,2024,217,0,178
510594612011,2024,462,7,364
510594612012,2024,315,2,157
510594612013,2024,100,0,84
510594612021,2024,4667,56,2897
510594612022,2024,2523,2,1576
510594612023,2024,155,0,70
510594615001,2024,20,0,15
510594615002,2024,163,6,148
510594615003,2024,63,2,52
510594615004,2024,25,3,17
510594615005,2024,133,10,85
510594616031,2024,152,0,137
510594616032,2024,1692,0,1594
510594616033,2024,34,1,29
510594616041,2024,111,5,62
510594616042,2024,764,3,616
510594616051,2024,1077,10,521
510594616052,2024,278,117,48
510594616053,2024,6282,505,3170
510594616061,2024,2216,80,1640
510594616062,2024,771,0,575
510594617001,2024,656,352,120
510594617002,2024,687,224,309
510594617003,2024,471,0,363
510594617004,2024,41,24,13
510594618011,2024,37,0,27
510594618021,2024,1610,114,607
510594618022,2024,833,2,419
510594618023,2024,3361,0,2856
510594619011,2024,221,18,130
510594619012,2024,136,0,111
510594619021,2024,13,0,0
510594701001,2024,57,0,55
510594701002,2024,383,0,332
510594703001,2024,138,0,109
510594703002,2024,322,73,117
510594704001,2024,637,101,385
510594704002,2024,877,13,814
510594704003,2024,163,0,153
510594704004,2024,724,31,650
510594705001,2024,136,0,122
510594705002,2024,150,4,113
510594705003,2024,77,0,52
510594705004,2024,3993,146,2184
510594706001,2024,192,2,170
510594706002,2024,1027,217,371
510594707001,2024,1834,266,916
510594707002,2024,63,3,50
510594707003,2024,143,35,86
510594707004,2024,51,0,45
510594707005,2024,77,0,51
510594708001,2024,57,0,51
510594708002,2024,134,2,95
510594709001,2024,419,0,353
510594709002,2024,111,0,100
510594709003,2024,74,0,69
510594709004,2024,113,0,113
510594709005,2024,72,0,27
510594710001,2024,115,0,104
510594711001,2024,2109,166,1545
510594711002,2024,25,0,14
510594711003,2024,44,0,29
510594711004,2024,78,0,54
510594711005,2024,163,0,84
510594712011,2024,1306,11,802
510594712012,2024,762,8,208
510594712013,2024,33,0,31
510594712031,2024,105,5,79
510594712041,2024,7688,0,605
510594712042,2024,6919,256,5879
510594712043,2024,689,2,527
510594713011,2024,949,0,704
510594713012,2024,708,189,377
510594713031,2024,143,0,134
510594713032,2024,89,0,38
510594713033,2024,1490,3,1413
510594713041,2024,735,2,608
510594714011,2024,69,1,42
510594714012,2024,43,0,30
510594714021,2024,299,36,155
510594714022,2024,353,19,51
510594801001,2024,280,0,164
510594801002,2024,335,3,142
510594801003,2024,135,0,122
510594801004,2024,228,0,201
510594802011,2024,1082,112,755
510594802012,2024,602,108,391
510594802013,2024,532,0,405
510594802031,2024,4026,124,2862
510594802032,2024,84,3,76
510594802041,2024,67,10,19
510594802042,2024,187,116,23
510594802043,2024,17084,2,6481
510594802051,2024,12698,3904,4214
510594802052,2024,36793,1637,26638
510594803011,2024,337,79,81
510594803012,2024,123,2,95
510594803021,2024,91,7,48
510594803022,2024,297,6,258
510594803023,2024,3659,500,1756
510594804011,2024,146,45,77
510594804012,2024,1018,62,586
510594804021,2024,226,20,134
510594804022,2024,493,11,260
510594804023,2024,331,39,239
510594805011,2024,104,22,79
510594805012,2024,197,5,32
510594805013,2024,45,0,14
510594805021,2024,57,0,48
510594805022,2024,35,0,29
510594805023,2024,321,1,310
510594805031,2024,108,0,35
510594805032,2024,114,3,90
510594805041,2024,524,183,100
510594805051,2024,45,1,26
510594805052,2024,7,0,7
510594805053,2024,755,499,19
510594808011,2024,113,14,19
510594808012,2024,1668,175,1066
510594808013,2024,29,0,4
510594808021,2024,1900,30,1072
510594808022,2024,1450,356,536
510594808023,2024,38,2,22
510594809011,2024,503,1,224
510594809012,2024,554,118,297
510594809013,2024,518,70,296
510594809014,2024,17,0,13
510594809021,2024,9854,59,6445
510594809022,2024,155,2,22
510594809031,2024,16,0,15
510594809032,2024,6852,59,4893
510594809033,2024,590,13,414
510594810001,2024,181,0,138
510594810002,2024,196,24,5
510594811011,2024,4767,6,3490
510594811012,2024,5857,602,4418
510594811021,2024,199,0,170
510594811022,2024,19,0,6
510594811031,2024,735,210,226
510594811032,2024,36,16,6
510594811041,2024,80,2,75
510594811042,2024,68,0,55
510594811043,2024,26,0,19
510594811051,2024,101,0,24
510594811052,2024,339,37,237
510594811053,2024,358,11,287
510594811061,2024,386,124,122
510594811062,2024,49,0,41
510594811063,2024,262,14,182
510594812011,2024,3194,0,1270
510594812021,2024,578,7,481
510594812022,2024,33,0,22
510594812023,2024,9172,44,5772
510594814001,2024,428,99,141
510594814002,2024,107,11,88
510594814003,2024,23,0,15
510594814004,2024,132,2,97
510594815001,2024,153,0,133
510594816001,2024,144,0,135
510594816002,2024,210,2,142
510594817011,2024,111,0,97
510594817012,2024,142,1,98
510594817013,2024,42,0,31
510594817021,2024,116,11,95
510594817022,2024,150,0,76
510594817023,2024,11,4,1
510594819001,2024,296,0,273
510594819002,2024,6583,35,4242
510594819003,2024,241,1,198
510594820011,2024,70,0,35
510594820012,2024,155,11,119
510594820013,2024,131,0,89
510594820021,2024,153,0,42
510594820022,2024,148,0,145
510594821001,2024,41,8,33
510594821002,2024,223,10,115
510594822011,2024,704,0,531
510594822031,2024,4016,364,3375
510594822032,2024,10872,372,7124
510594822033,2024,100,0,91
510594822034,2024,13118,699,9136
510594822041,2024,261,1,184
510594822042,2024,572,11,456
510594822051,2024,1247,4,1136
510594822052,2024,1351,13,916
510594822053,2024,9305,1720,4868
510594822061,2024,617,1,583
510594823011,2024,75,0,73
510594823012,2024,2469,40,1407
510594823013,2024,2855,148,1978
510594823021,2024,91,0,87
510594823022,2024,157,0,99
510594823031,2024,146,8,93
510594823032,2024,21,0,10
510594823033,2024,21,0,15
510594824001,2024,9523,63,7815
510594825021,2024,13,0,12
510594825022,2024,123,3,103
510594825031,2024,212,5,163
510594825032,2024,53,0,16
510594825033,2024,750,204,231
510594825041,2024,242,2,214
510594825042,2024,188,0,99
510594825043,2024,251,0,215
510594825051,2024,4218,104,2368
510594825052,2024,5157,43,2446
510594825061,2024,3196,0,2793
510594825062,2024,11256,25,9605
510594825071,2024,4308,61,3068
510594825072,2024,81,20,48
510594825073,2024,1339,0,873
510594826011,2024,26,0,22
510594826012,2024,1267,415,278
510594826013,2024,37,0,22
510594826031,2024,4438,103,3950
510594826032,2024,43,0,35
510594826041,2024,274,5,107
510594826042,2024,134,3,112
510594901011,2024,8145,2,6891
510594901012,2024,713,37,342
510594901013,2024,80,0,58
510594901041,2024,4042,116,2613
510594901042,2024,14779,1108,3761
510594901051,2024,6752,43,5233
510594901052,2024,17208,1664,10930
510594901053,2024,60,0,31
510594905011,2024,218,11,140
510594905012,2024,601,186,132
510594905021,2024,149,0,47
510594905022,2024,286,34,243
510594905023,2024,693,29,592
510594910001,2024,316,48,104
510594911011,2024,77,1,67
510594911012,2024,147,0,81
510594911021,2024,111,5,20
510594911022,2024,30,0,19
510594911031,2024,44,0,23
510594911032,2024,21,0,7
510594911033,2024,60,0,36
510594911034,2024,6,0,4
510594912011,2024,68,3,48
510594912012,2024,813,274,373
510594912013,2024,12,0,5
510594912014,2024,20,0,6
510594912021,2024,2484,129,1146
510594913011,2024,464,0,133
510594913012,2024,87,21,51
510594913013,2024,50,0,39
510594913014,2024,537,17,389
510594913021,2024,87,7,11
510594913022,2024,1116,0,761
510594913031,2024,1498,233,494
510594913032,2024,103,3,55
510594914011,2024,352,0,266
510594914012,2024,3,0,3
510594914013,2024,787,105,330
510594914014,2024,25,0,24
510594914021,2024,47,1,33
510594914022,2024,63,0,39
510594914031,2024,231,0,173
510594914032,2024,52,0,30
510594914041,2024,50,0,38
510594914042,2024,71,0,37
510594914051,2024,199,0,172
510594915011,2024,541,135,266
510594915012,2024,101,2,77
510594915013,2024,47,2,30
510594915021,2024,286,2,245
510594915022,2024,189,0,77
510594915023,2024,129,1,101
510594916011,2024,468,415,21
510594916012,2024,2468,75,987
510594916013,2024,44,0,33
510594916021,2024,118,4,58
510594916022,2024,241,5,69
510594917011,2024,5618,660,4454
510594917012,2024,525,114,382
510594917013,2024,63,0,55
510594917031,2024,3415,156,1226
510594917032,2024,14275,0,3357
510594917033,2024,839,795,22
510594917041,2024,26,0,11
510594917042,2024,1597,1056,494
510594917043,2024,318,148,57
510594917051,2024,946,4,324
510594917061,2024,1403,224,967
510594917062,2024,8092,1228,4881
510594917071,2024,1352,206,797
510594917072,2024,255,0,249
510594917073,2024,134,4,53
510594918011,2024,1861,970,142
510594918012,2024,580,486,30
510594918021,2024,738,39,516
510594918022,2024,60,0,49
