Geo,Year,D3bpo4
511539017021,2024,6.944918
511539017022,2024,28.201459
511539017023,2024,6.364447
511539017031,2024,16.713487
511539017032,2024,13.971437
511539017041,2024,3.069749
511539017042,2024,5.388934
511539017043,2024,0
511539017044,2024,19.94678
511539019001,2024,10.97692
511539019002,2024,8.539733
511539019003,2024,8.65975
511539019004,2024,5.307896
511539801001,2024,0.152366
511552101011,2024,2.160231
511552101012,2024,0.250128
511552101013,2024,4.137772
511552101021,2024,0.090157
511552101022,2024,0.447803
511552102011,2024,4.646574
511552102012,2024,1.08428
511552102013,2024,26.751916
511552102021,2024,0.023576
511552102022,2024,0.200594
511552102023,2024,1.031317
511552103001,2024,0.166996
511552103002,2024,0.222733
511552103003,2024,3.165963
511552103004,2024,33.922194
511552103005,2024,0.00135
511552104011,2024,0.688426
511552104012,2024,1.281363
511552104013,2024,87.498814
511552104021,2024,0.378976
511552104022,2024,0.354934
511552105001,2024,0.213398
511552105002,2024,0.142752
511552105003,2024,0.113957
511552106001,2024,0.306219
511552106002,2024,1.038938
511552106003,2024,1.94055
511552107001,2024,6.640367
511552107002,2024,4.629108
511552107003,2024,21.312616
511559801001,2024,1.467432
511559802001,2024,6.479234
511579501001,2024,0.149745
511579501002,2024,0.266261
511579502001,2024,0.111739
511579502002,2024,0.068076
511579502003,2024,0.061738
511579502004,2024,0.072082
511590401001,2024,0.023567
511590401002,2024,0.133742
511590401003,2024,0.087862
511590401004,2024,0
511590402001,2024,0.038385
511590402002,2024,0
511610301001,2024,0.05949
511610301002,2024,0
511610301003,2024,0
511610302011,2024,17.172477
511610302012,2024,0.640581
511610302013,2024,9.379591
511610302031,2024,12.539077
511610302032,2024,3.722947
511610302051,2024,3.567348
511610302052,2024,6.589131
511610302061,2024,9.846329
511610302062,2024,14.861181
511610302071,2024,7.337982
511610302072,2024,8.450961
511610303001,2024,0.203636
511610303002,2024,0.58926
511610303003,2024,4.349928
511610305011,2024,0.054251
511610305021,2024,1.459959
511610306011,2024,0.03446
511610306012,2024,0.065178
511610306013,2024,0.207065
511610306021,2024,0.519086
511610307011,2024,9.009183
511610307012,2024,1.286729
511610307013,2024,4.645673
511610307014,2024,7.670635
511610307021,2024,14.942748
511610307022,2024,18.019062
511610307023,2024,7.418955
511610307024,2024,4.151108
511610308021,2024,6.201895
511610308022,2024,7.977448
511610308023,2024,3.103954
511610308024,2024,1.264762
511610308031,2024,4.753162
511610308032,2024,4.18461
511610308041,2024,13.507601
511610309001,2024,0
511610309002,2024,0
511610309003,2024,1.000831
511610309004,2024,1.826772
511610309005,2024,3.746954
511610310001,2024,0.13365
511610310002,2024,0.525656
511610310003,2024,0
511610311011,2024,2.017648
511610311012,2024,7.961078
511610311013,2024,80.017915
511610311021,2024,10.582983
511610311022,2024,39.070077
511610312011,2024,0.884511
511610312012,2024,1.343155
511610312013,2024,2.140516
511610312021,2024,3.35576
511610312022,2024,3.036247
511610312023,2024,0.834738
511610312024,2024,3.549773
511639301011,2024,0.47483
511639301012,2024,1.053082
511639301021,2024,0.070345
511639301022,2024,0.159429
511639301023,2024,0
511639301024,2024,0.064767
511639302001,2024,0.048128
511639302002,2024,0.229777
511639302003,2024,0.072356
511639303011,2024,0.055623
511639303012,2024,0.037577
511639303021,2024,0.223547
511639303022,2024,0.485505
511639303023,2024,0.030148
511639304001,2024,0.199068
511639304002,2024,9.105224
511639304003,2024,0.431728
511639304004,2024,0.41517
511650101001,2024,0.16537
511650101002,2024,0.134302
511650102001,2024,0.568009
511650102002,2024,3.658081
511650102003,2024,2.321317
511650103011,2024,0.251656
511650103021,2024,0.476112
511650103022,2024,0.050417
511650103023,2024,0.112745
511650104001,2024,0.113925
511650104002,2024,0.198824
511650105001,2024,0.035961
511650105002,2024,0.535495
511650106001,2024,0.053156
511650106002,2024,0.244617
511650107001,2024,0.216392
511650107002,2024,0.683322
511650108011,2024,1.204195
511650108012,2024,0.171991
511650108021,2024,0.92937
511650108022,2024,0.52797
511650109001,2024,0.135212
511650109002,2024,0.261898
511650110001,2024,0.02982
511650110002,2024,0.028311
511650110003,2024,0.056481
511650111001,2024,0.019385
511650111002,2024,0.192363
511650111003,2024,0
511650112001,2024,0.531773
511650112002,2024,0.086391
511650112003,2024,0.040973
511650114001,2024,0.238908
511650114002,2024,7.937147
511650114003,2024,2.821292
511650114004,2024,0.71018
511650114005,2024,1.027292
511650115001,2024,7.277679
511650115002,2024,58.076699
511650115003,2024,8.125577
511650115004,2024,2.835609
511650116001,2024,0.43943
511650116002,2024,0.083387
511650117001,2024,0.113525
511650117002,2024,0.147603
511650117003,2024,0.866281
511650118011,2024,0.129944
511650118012,2024,0.184069
511650118021,2024,0.422141
511650118022,2024,0.965352
511650118023,2024,0.582396
511650119001,2024,0.430365
511650119002,2024,0.028696
511650119003,2024,0.276578
511650120001,2024,0.020309
511650120002,2024,1.1898
511650120003,2024,2.431112
511650120004,2024,10.486106
511670301001,2024,0.047575
511670301002,2024,0.057378
511670301003,2024,0.052042
511670301004,2024,0.140069
511670301005,2024,0.593611
511670302011,2024,0
511670302012,2024,0.022574
511670302013,2024,0.572223
511670302014,2024,0.205543
511670302021,2024,0.163927
511670302022,2024,5.354534
511670303001,2024,0.156921
511670303002,2024,0.248718
511670303003,2024,0.302107
511670303004,2024,0
511670304021,2024,0.041505
511670304022,2024,0.066568
511670304031,2024,0.395255
511670304032,2024,6.879408
511670304033,2024,0.150146
511670304034,2024,0.390987
511670304041,2024,0.084121
511670304042,2024,1.113447
511670305001,2024,0.143464
511670305002,2024,0.556308
511670306001,2024,0.068437
511670306002,2024,0
511670306003,2024,0.099471
511670306004,2024,0.643459
511690301001,2024,0.940776
511690301002,2024,1.724401
511690301003,2024,1.713924
511690302001,2024,0.16501
511690302002,2024,0.022226
511690302003,2024,0.026076
511690302004,2024,0.058747
511690303001,2024,0.097344
511690303002,2024,0
511690303003,2024,0.518114
511690304001,2024,0.05094
511690304002,2024,0.106822
511690304003,2024,0.035411
511690305001,2024,0.114891
511690305002,2024,0.166413
511690305003,2024,0.08742
511690306001,2024,0.154694
511690306002,2024,1.616326
511690306003,2024,0.555504
511690306004,2024,0.500254
511710401011,2024,2.55801
511710401012,2024,0.191454
511710401021,2024,13.557438
511710401022,2024,0.34986
511710401023,2024,0.607591
511710402011,2024,0.237328
511710402012,2024,0.090541
511710402013,2024,0.106407
511710402021,2024,0
511710402022,2024,0.025354
511710403001,2024,0.371008
511710403002,2024,0.399452
511710404001,2024,0.056246
511710404002,2024,0.069624
511710405011,2024,5.248563
511710405012,2024,4.82574
511710405013,2024,1.366273
511710405014,2024,1.210642
511710405021,2024,0.684917
511710405022,2024,0.208768
511710406001,2024,0.241746
511710406002,2024,1.775191
511710406003,2024,0.180682
511710407001,2024,0.382648
511710407002,2024,0.637477
511710407003,2024,0.033306
511710408001,2024,2.841553
511710408002,2024,0.196064
511710408003,2024,0.048084
511730301001,2024,0.020294
511730301002,2024,0.038799
511730301003,2024,0.397307
511730301004,2024,0.107169
511730302001,2024,0.038854
511730302002,2024,0
511730302003,2024,0.442504
511730302004,2024,0.787669
511730303011,2024,0.160916
511730303012,2024,3.093149
511730303013,2024,0.875189
511730303021,2024,6.161968
511730303022,2024,4.21695
511730303023,2024,0.797051
511730303024,2024,0.746845
511730304001,2024,0.287578
511730304002,2024,0.04651
511730305001,2024,0.317858
511730305002,2024,0.04282
511730306001,2024,41.508714
511730306002,2024,0.207124
511730306003,2024,21.310182
511730307011,2024,1.519808
511730307012,2024,0.359163
511730307013,2024,1.182956
511730307014,2024,0.3164
511730307021,2024,0.301485
511730307022,2024,0.022431
511730307023,2024,0.064388
511752001001,2024,0.033376
511752001002,2024,0.035779
511752001003,2024,0.040404
511752002001,2024,0.01958
511752002002,2024,0.124909
511752003001,2024,0.000001
511752004011,2024,0.088457
511752004012,2024,0.397916
511752004021,2024,0.328284
511752004022,2024,0.050963
511752005001,2024,0.075713
511752005002,2024,0.225981
511770201041,2024,2.618087
511770201042,2024,0.605977
511770201043,2024,0.642612
511770201051,2024,0.108471
511770201052,2024,0.260342
511770201061,2024,0.23328
511770201062,2024,0.46839
511770201063,2024,2.208869
511770201064,2024,0.342927
511770201065,2024,0.482939
511770201071,2024,15.314049
511770201081,2024,6.906974
511770201082,2024,10.030835
511770201091,2024,8.255423
511770201092,2024,17.6736
511770201101,2024,10.537148
511770201102,2024,12.33876
511770201111,2024,2.657226
511770201121,2024,6.472498
511770201131,2024,0.248911
511770201132,2024,1.255514
511770201133,2024,12.079539
511770201141,2024,4.877684
511770201142,2024,6.421126
511770202011,2024,1.139443
511770202012,2024,2.133688
511770202013,2024,3.844461
511770202021,2024,24.561826
511770202022,2024,0.326801
511770202023,2024,3.01903
511770202024,2024,6.624946
511770202031,2024,3.260238
511770202032,2024,3.518835
511770202041,2024,2.332989
511770202042,2024,2.829986
511770202043,2024,3.160951
511770202061,2024,0.112144
511770202062,2024,0.873328
511770202063,2024,1.400449
511770202071,2024,2.453713
511770203041,2024,5.832923
511770203042,2024,15.140287
511770203043,2024,17.613479
511770203051,2024,15.070327
511770203052,2024,6.092482
511770203053,2024,4.502348
511770203071,2024,2.455799
511770203072,2024,4.218767
511770203081,2024,10.287625
511770203082,2024,16.354706
511770203091,2024,7.529061
511770203092,2024,7.701591
511770203093,2024,3.852843
511770203094,2024,8.603366
511770203111,2024,0.401367
511770203112,2024,40.244722
511770203113,2024,0.50848
511770203114,2024,0
511770203115,2024,0
511770203121,2024,14.042401
511770203122,2024,16.717682
511770203131,2024,1.861265
511770203141,2024,2.10678
511770203142,2024,0.983212
511770203151,2024,0.230936
511770203152,2024,0.688887
511770203161,2024,1.28993
511770203162,2024,0.032391
511770203163,2024,0.15336
511770204031,2024,0.19402
511770204032,2024,0
511770204033,2024,0
511770204034,2024,0.10384
511770204041,2024,0
511770204042,2024,0.15256
511770204043,2024,0.740776
511770204051,2024,0.000012
511770204052,2024,0.262474
511770204053,2024,0.235981
511770204061,2024,0.090984
511770204062,2024,0.058568
511770204063,2024,0.142018
511770204071,2024,0.102427
511770204072,2024,0.12767
511770204073,2024,1.383131
511770204081,2024,1.247518
511770204082,2024,1.937623
511790101031,2024,11.886192
511790101032,2024,1.729466
511790101033,2024,14.126171
511790101051,2024,2.386181
511790101052,2024,0
511790101053,2024,2.564846
511790101054,2024,3.343774
511790101061,2024,0.606264
511790101062,2024,0.06486
511790101071,2024,0.414507
511790101072,2024,0.350815
511790101081,2024,0
511790101082,2024,1.041306
511790101083,2024,3.2359
511790102011,2024,0.178696
511790102021,2024,1.966151
511790102022,2024,0.657777
511790102023,2024,0.318533
511790102051,2024,25.666582
511790102052,2024,4.526589
511790102053,2024,2.333919
511790102054,2024,2.840317
511790102061,2024,13.904137
511790102062,2024,9.430073
511790102063,2024,2.386511
511790102101,2024,2.90226
511790102102,2024,2.305224
511790102103,2024,1.022624
511790102104,2024,1.11494
511790102111,2024,7.645222
511790102112,2024,7.656254
511790102113,2024,2.151093
511790102121,2024,12.482052
511790102122,2024,20.899836
511790102131,2024,26.246505
511790102132,2024,13.610693
511790102141,2024,20.64481
511790102142,2024,13.6959
511790102151,2024,10.565678
511790102161,2024,2.915522
511790102162,2024,3.034461
511790102163,2024,0
511790102164,2024,10.101774
511790102171,2024,0.482649
511790102172,2024,0.575224
511790102181,2024,0.151737
511790102182,2024,0.569599
511790102191,2024,0.072967
511790103011,2024,0.1998
511790103012,2024,0.065161
511790103041,2024,6.439494
511790103042,2024,0.732992
511790103043,2024,0.588559
511790103051,2024,0.381446
511790103052,2024,0.631085
511790103053,2024,4.620054
511790103054,2024,0.700437
511790103061,2024,2.850056
511790103071,2024,0.191246
511790103072,2024,0.978395
511790103073,2024,1.08245
511790103081,2024,0.200427
511790104031,2024,0.285763
511790104032,2024,1.941132
511790104041,2024,2.109052
511790104042,2024,2.332437
511790104043,2024,3.727386
511790104044,2024,6.75333
511790104051,2024,8.458794
511790104052,2024,23.72664
511790104053,2024,3.564136
511790104054,2024,7.188124
511790104061,2024,6.196012
511790104062,2024,5.737691
511790105021,2024,32.834157
511790105022,2024,3.387236
511790105023,2024,1.888358
511790105031,2024,0.160539
511790105041,2024,0.071554
511818601001,2024,0.087824
511818601002,2024,0.114555
511818601003,2024,0.100797
511818602001,2024,0.086805
511818602002,2024,0.023697
511818602003,2024,0.120985
511818602004,2024,0.038988
511838701001,2024,0.075909
511838701002,2024,0.046717
511838701003,2024,0.097397
511838702011,2024,0.022574
511838702012,2024,0.008557
511838702021,2024,0
511838703001,2024,0.285788
511838703002,2024,0.587546
511838703003,2024,0.101615
511838704001,2024,0.266209
511838704002,2024,0.284065
511850201001,2024,0.912532
511850201002,2024,0.164062
511850202001,2024,1.856055
511850202002,2024,10.015918
511850202003,2024,7.899626
511850202004,2024,0.000983
511850203011,2024,0.109612
511850203012,2024,0.603982
511850203013,2024,0.050093
511850203021,2024,0.698033
511850203022,2024,0
511850203023,2024,0.162084
511850203024,2024,0.204086
511850204001,2024,0.888586
511850204002,2024,3.366541
511850204003,2024,3.501123
511850204004,2024,0.044767
511850205001,2024,0
511850205002,2024,1.317783
511850205003,2024,1.669607
511850206001,2024,0.038707
511850206002,2024,0.03331
511850206003,2024,0.030065
511850206004,2024,0.132833
511850207001,2024,0.044433
511850207002,2024,1.359109
511850208001,2024,0.841134
511850208002,2024,0.561456
511850209001,2024,1.066419
511850209002,2024,0.34913
511850210001,2024,0.480182
511850210002,2024,3.314509
511850210003,2024,32.77279
511850210004,2024,9.738112
511850211011,2024,6.903725
511850211012,2024,0.999427
511850211021,2024,0.094838
511850211022,2024,0.832174
511870201011,2024,0.220068
511870201012,2024,0.899619
511870201013,2024,0.128453
511870201021,2024,0.795753
511870201022,2024,0.434125
511870202001,2024,0.507239
511870202002,2024,0.569779
511870203001,2024,0.930748
511870203002,2024,0.239227
511870203003,2024,0
511870203004,2024,0.108873
511870203005,2024,0.49111
511870204001,2024,54.355831
511870204002,2024,33.570128
511870204003,2024,16.429775
511870204004,2024,10.142227
511870204005,2024,9.433863
511870205001,2024,23.800962
511870205002,2024,42.493416
511870205003,2024,45.560073
511870205004,2024,13.618678
511870206011,2024,1.156523
511870206012,2024,4.632306
511870206013,2024,40.864088
511870206021,2024,2.109171
511870206022,2024,0.486016
511870207001,2024,0.125953
511870207002,2024,0.147528
511910101011,2024,0
511910101012,2024,0.567499
511910101013,2024,0.712562
511910101021,2024,0.129064
511910101022,2024,0.094222
511910102001,2024,0.000549
511910102002,2024,0
511910102003,2024,0.000035
511910102004,2024,0
511910103011,2024,0
511910103012,2024,0
511910103021,2024,0.018805
511910103022,2024,0
511910104011,2024,2.809176
511910104012,2024,0.102267
511910104021,2024,0.16338
511910105011,2024,0.435122
511910105012,2024,7.162551
511910105013,2024,4.261578
511910105021,2024,0.595838
511910105022,2024,7.860827
511910105023,2024,12.783644
511910106011,2024,0
511910106012,2024,0.701654
511910106013,2024,0.227132
511910106021,2024,2.057003
511910106022,2024,0.183965
511910107001,2024,0
511910107002,2024,0.068792
511910107003,2024,0.287721
511910108001,2024,0.02461
511910108002,2024,0.021956
511910108003,2024,0.023512
511910109001,2024,0.29167
511910109002,2024,0.57565
511910109003,2024,1.605608
511910110001,2024,0.586016
511910110002,2024,0.03038
511910110003,2024,0.090832
511930101011,2024,1.314564
511930101012,2024,0.699137
511930101021,2024,0.460825
511930101022,2024,0.977004
511930101023,2024,0.247548
511930101024,2024,0
511930102001,2024,0.444539
511930102002,2024,0.114908
511930102003,2024,0.14009
511930103001,2024,0.067533
511930103002,2024,0.396436
511930103003,2024,0.712849
511930104011,2024,0.123844
511930104012,2024,1.735053
511930104021,2024,87.789268
511930104022,2024,43.809258
511930104023,2024,30.712999
511959307001,2024,0.196516
511959307002,2024,0.082349
511959307003,2024,0
511959308001,2024,0.086565
511959308002,2024,0.000013
511959309001,2024,1.093975
511959309002,2024,4.446685
511959310001,2024,0.289019
511959310002,2024,0.093439
511959311001,2024,0.101517
511959311002,2024,0.954723
511959312001,2024,14.720059
511959312002,2024,2.050994
511959312003,2024,0
511959312004,2024,1.15587
511959312005,2024,84.47166
511959313001,2024,0.2908
511959313002,2024,3.828845
511959314001,2024,0.660417
511959314002,2024,0.251231
511959314003,2024,2.909997
511959315001,2024,0.184785
511959315002,2024,1.740545
511959315003,2024,11.418165
511959315004,2024,0.269461
511959316001,2024,0.742289
511959316002,2024,0.498364
511959317001,2024,0.849665
511959317002,2024,0.183254
511970501011,2024,33.935584
511970501012,2024,28.088708
511970501013,2024,0.121201
511970501021,2024,0.108046
511970501022,2024,0.351132
511970502011,2024,7.458414
511970502012,2024,70.265535
511970502013,2024,16.738976
511970502021,2024,0.095324
511970502022,2024,0.064037
511970503011,2024,1.095666
511970503012,2024,0.612808
511970503013,2024,0.220469
511970503014,2024,0.795423
511970503015,2024,55.512409
511970503021,2024,0.098692
511970503022,2024,0.055803
511970504011,2024,0.119752
511970504012,2024,0.25846
511970504013,2024,0.148116
511970504021,2024,0.06867
511970504022,2024,0.465697
511970504023,2024,0.356809
511970504024,2024,0.132538
511990502031,2024,8.878704
511990502032,2024,1.727274
511990502033,2024,14.219147
511990502051,2024,1.53064
511990502052,2024,1.326227
511990502053,2024,10.402772
511990502061,2024,3.011263
511990502062,2024,5.643469
511990502063,2024,3.827566
511990502064,2024,3.223864
511990502071,2024,22.608381
511990502072,2024,20.980038
511990502073,2024,20.947269
511990502074,2024,35.985712
511990502081,2024,6.768907
511990503031,2024,14.624572
511990503032,2024,3.544733
511990503033,2024,12.290339
511990503041,2024,1.208884
511990503042,2024,1.1208
511990503043,2024,8.914217
511990503051,2024,2.72424
511990503061,2024,2.764062
511990503062,2024,0.365471
511990503063,2024,3.688898
511990504011,2024,3.132189
511990504012,2024,3.916365
511990504021,2024,0.887088
511990504022,2024,0.758717
511990504023,2024,2.570797
511990505001,2024,2.67083
511990505002,2024,0.911439
511990505003,2024,0.000014
511990509001,2024,1.661596
511990510001,2024,0.724789
511990510002,2024,0
511990510003,2024,0.243205
511990510004,2024,0.792023
511990511001,2024,3.321869
511990511002,2024,10.003402
511990511003,2024,5.434866
511999901000,2024,0
515102001021,2024,0
515102001022,2024,8.486524
515102001023,2024,60.560053
515102001041,2024,0
515102001042,2024,0.813987
515102001043,2024,9.750824
515102001051,2024,0
515102001052,2024,0
515102001061,2024,3.770743
515102001062,2024,5.966994
515102001063,2024,0
515102001064,2024,0
515102001081,2024,20.950477
515102001091,2024,5.071707
515102001092,2024,0
515102001093,2024,33.973589
515102001101,2024,2.6789
515102001102,2024,7.002943
515102001111,2024,0
515102001112,2024,37.663467
515102001113,2024,0
515102002011,2024,5.088802
515102002012,2024,18.272042
515102002013,2024,19.734575
515102002021,2024,6.297499
515102002022,2024,0
515102003011,2024,5.578182
515102003012,2024,0
515102003021,2024,16.794029
515102003022,2024,14.731563
515102003023,2024,0.024437
515102003041,2024,0
515102003042,2024,0
515102003043,2024,0
515102003051,2024,0
515102003052,2024,0
515102004031,2024,4.282403
515102004041,2024,26.039284
515102004042,2024,38.840074
515102004061,2024,0
515102004062,2024,28.999149
515102004063,2024,0
515102004064,2024,0
515102004071,2024,0
515102004072,2024,0
515102004073,2024,0
515102004081,2024,0
515102004082,2024,3.00445
515102004083,2024,5.232762
515102004091,2024,5.944714
515102004092,2024,0
515102004093,2024,19.284312
515102004094,2024,11.702171
515102005001,2024,11.493992
515102005002,2024,35.857962
515102005003,2024,13.644812
515102006001,2024,4.686692
515102006002,2024,0
515102006003,2024,0
515102006004,2024,11.481704
515102007011,2024,3.160175
515102007031,2024,23.638263
515102007032,2024,54.105794
515102007033,2024,13.727232
515102007034,2024,13.863515
515102007041,2024,4.812636
515102007042,2024,2.603402
515102007043,2024,5.614345
515102007051,2024,1.587138
515102007052,2024,2.193868
515102007053,2024,1.610669
515102008011,2024,9.250426
515102008012,2024,31.608598
515102008021,2024,33.730159
515102008022,2024,79.90371
515102008023,2024,11.534377
515102009001,2024,85.791911
515102009002,2024,95.080153
515102009003,2024,30.214777
515102009004,2024,4.200588
515102010001,2024,33.548169
515102010002,2024,7.031841
515102010003,2024,10.435688
515102011001,2024,17.444669
515102011002,2024,44.010602
515102011003,2024,7.495884
515102012021,2024,24.441961
515102012022,2024,49.933702
515102012023,2024,46.085621
515102012024,2024,75.940748
515102012041,2024,48.310171
515102012042,2024,36.399958
515102012051,2024,1.301836
515102012052,2024,3.708574
515102012061,2024,0.001948
515102012062,2024,0
515102012063,2024,31.468414
515102013001,2024,55.954121
515102013002,2024,166.333742
515102013003,2024,10.438177
515102013004,2024,16.368596
515102014001,2024,75.137493
515102014002,2024,94.146208
515102014003,2024,115.12843
515102014004,2024,128.280066
515102015001,2024,29.008452
515102015002,2024,47.709337
515102015003,2024,55.370213
515102016011,2024,66.320135
515102016012,2024,70.574865
515102016013,2024,18.22996
515102016014,2024,25.314751
515102016021,2024,15.222394
515102016022,2024,21.276209
515102016023,2024,50.377976
515102018021,2024,191.547368
515102018022,2024,176.607132
515102018031,2024,89.002677
515102018032,2024,4.692796
515102018041,2024,2.908755
515102018042,2024,5.925753
515102018043,2024,11.043513
515102018051,2024,59.014071
515102018052,2024,85.100055
515102018053,2024,3.744465
515102018054,2024,3.267425
515102019001,2024,163.500625
515102019002,2024,46.966313
515102020011,2024,213.851789
515102020012,2024,128.457855
515102020013,2024,238.786398
515102020021,2024,56.353775
515102020022,2024,37.899763
515109800001,2024,8.018607
515200201001,2024,13.699673
515200201002,2024,50.930321
515200201003,2024,10.861929
515200202011,2024,64.395134
515200202012,2024,22.735173
515200202013,2024,76.144853
515200202021,2024,4.995333
515200202022,2024,54.370142
515200203001,2024,0.920494
515200203002,2024,13.495954
515200203003,2024,10.101829
515200204001,2024,1.813747
515200204002,2024,4.488993
515200204003,2024,8.940824
515200204004,2024,2.076627
515309306011,2024,32.420531
515309306012,2024,17.537962
515309306013,2024,109.507547
515309306021,2024,15.811082
515309306022,2024,40.726171
515400002011,2024,18.510709
515400002012,2024,69.919581
515400002013,2024,11.710227
515400002021,2024,38.77332
515400002022,2024,54.460067
515400002023,2024,86.025443
515400003021,2024,28.034912
515400003022,2024,18.553709
515400004011,2024,73.010784
515400004012,2024,8.421448
515400004021,2024,15.908572
515400004022,2024,84.269913
515400004023,2024,27.878333
515400004024,2024,35.350283
515400005011,2024,31.382307
515400005012,2024,0
515400005013,2024,15.866521
515400005021,2024,28.577069
515400005022,2024,4.866821
515400005023,2024,3.618212
515400005024,2024,5.183158
515400005025,2024,4.913707
515400006001,2024,5.806874
515400006002,2024,3.048762
515400006003,2024,1.891168
515400007001,2024,7.758395
515400007002,2024,1.840329
515400007003,2024,6.671478
515400007004,2024,7.947311
515400008001,2024,6.75943
515400008002,2024,13.904152
515400008003,2024,8.67893
515400008004,2024,11.238505
515400009001,2024,8.205992
515400009002,2024,0
515400010001,2024,52.917459
515400010002,2024,8.335057
515400010003,2024,29.182613
515500200011,2024,30.303598
515500200021,2024,32.804148
515500200022,2024,23.997092
515500200023,2024,60.610158
515500200031,2024,23.194401
515500200032,2024,37.021074
515500200033,2024,73.393798
515500200034,2024,31.525395
515500200035,2024,39.982986
515500201001,2024,17.140081
515500201002,2024,37.088058
515500201003,2024,10.103957
515500201004,2024,3.981236
515500202001,2024,13.715405
515500202002,2024,59.719599
515500202003,2024,72.521296
515500202004,2024,18.889712
515500203001,2024,61.975761
515500203002,2024,55.969298
515500204001,2024,101.617857
515500204002,2024,82.771035
515500204003,2024,23.91814
515500205001,2024,3.892408
515500206001,2024,17.750649
515500206002,2024,22.897344
515500206003,2024,37.480385
515500206004,2024,22.362555
515500207001,2024,7.941869
515500207002,2024,11.449311
515500207003,2024,8.006627
515500207004,2024,11.799174
515500208041,2024,3.467761
515500208042,2024,2.553368
515500208043,2024,6.402262
515500208044,2024,4.088442
515500208045,2024,1.004682
515500208051,2024,15.619049
515500208052,2024,10.158963
515500208053,2024,2.657776
515500208054,2024,1.795787
515500208081,2024,33.301223
515500208082,2024,13.584306
515500208091,2024,17.48388
515500208092,2024,13.732893
515500208093,2024,27.170878
515500208101,2024,13.580498
515500208111,2024,10.601381
515500208112,2024,23.41227
515500208113,2024,15.322407
515500208121,2024,30.773452
515500208131,2024,1.101041
515500208132,2024,2.250466
515500208141,2024,7.319246
515500208142,2024,5.277698
515500208143,2024,3.355104
515500209031,2024,5.109434
515500209032,2024,7.124855
515500209051,2024,4.385066
515500209052,2024,1.643602
515500209071,2024,4.126441
515500209081,2024,5.583924
515500209082,2024,8.435515
515500209091,2024,9.296281
515500209092,2024,3.926761
515500209101,2024,4.168644
515500209111,2024,3.239213
515500209112,2024,4.550283
515500209121,2024,8.76062
515500209122,2024,11.574047
515500209123,2024,3.843933
515500210041,2024,3.377574
515500210042,2024,26.903003
515500210043,2024,3.678575
515500210044,2024,0
515500210051,2024,16.388945
515500210052,2024,2.496967
515500210053,2024,1.913312
515500210091,2024,2.737157
515500210092,2024,8.573546
515500210101,2024,18.846698
515500210102,2024,10.871349
515500210103,2024,22.733582
515500210111,2024,20.116937
515500210112,2024,8.591251
515500210121,2024,5.389268
515500210122,2024,3.820993
515500210123,2024,27.292984
515500210124,2024,51.57833
515500210131,2024,9.021202
515500210132,2024,21.174208
515500210141,2024,0.461168
515500210151,2024,12.989996
515500210161,2024,1.822614
515500210162,2024,0.897438
515500211011,2024,3.177471
515500211012,2024,3.737083
515500211013,2024,18.169212
515500211031,2024,0.048487
515500211032,2024,0.33997
515500211041,2024,0.177471
515500211042,2024,0
515500212001,2024,0.884338
515500212002,2024,0.127024
515500212003,2024,0.194989
515500213011,2024,0.699483
515500213012,2024,0.062397
515500213013,2024,17.608139
515500213031,2024,8.981734
515500213041,2024,4.135297
515500213051,2024,0.932537
515500213052,2024,0.948449
515500213061,2024,3.388086
515500214011,2024,5.086931
515500214021,2024,9.442984
515500214022,2024,7.182011
515500214023,2024,2.898935
515500214024,2024,12.570087
515500214031,2024,21.773268
515500214032,2024,1.431938
515500214033,2024,12.772346
515500214051,2024,6.729865
515500214061,2024,17.94757
515500214071,2024,4.179473
515500214072,2024,0.407037
515500215031,2024,1.170009
515500215032,2024,1.802728
515500215041,2024,5.70975
515500215042,2024,10.717073
515500215051,2024,11.902495
515500215052,2024,9.683228
515500215061,2024,10.151401
515500215071,2024,42.813499
515500215072,2024,1.216375
515500215073,2024,1.569696
515500216021,2024,6.196759
515500216022,2024,8.429543
515500216023,2024,19.934153
515500216024,2024,7.944523
515500216025,2024,11.405369
515500216031,2024,10.770725
515500216041,2024,18.323616
515500216051,2024,32.114933
515500216052,2024,10.07743
515500216053,2024,27.846224
515708301001,2024,8.716497
515708301002,2024,14.167213
515708301003,2024,4.411022
515708302001,2024,15.925167
515708302002,2024,2.799992
515708302003,2024,6.757915
515708303001,2024,21.376737
515708303002,2024,13.014191
515708304001,2024,51.56472
515708304002,2024,17.324635
515708305001,2024,44.900534
515708305002,2024,27.519217
515800601001,2024,26.069958
515800601002,2024,8.504584
515800601003,2024,32.319867
515800602001,2024,102.462788
515800602002,2024,8.03571
515800602003,2024,9.433708
515900001001,2024,13.16508
515900001002,2024,23.047789
515900001003,2024,22.648663
515900001004,2024,8.699382
515900002001,2024,4.85125
515900002002,2024,3.37451
515900002003,2024,0.001425
515900003001,2024,3.276397
515900003002,2024,35.648716
515900003003,2024,27.454783
515900004001,2024,4.889589
515900004002,2024,2.796958
515900004003,2024,16.439834
515900005001,2024,23.060334
515900005002,2024,33.593946
515900006001,2024,62.239419
515900006002,2024,17.498321
515900006003,2024,29.645715
515900007001,2024,14.595641
515900007002,2024,3.263839
515900007003,2024,30.913059
515900008001,2024,1.913837
515900008002,2024,2.644931
515900008003,2024,2.581197
515900009001,2024,4.11178
515900009002,2024,0.000751
