Geo,Year,D3bpo4
510853205003,2024,0.328326
510853206011,2024,4.482818
510853206012,2024,28.104163
510853206013,2024,0.364806
510853206021,2024,9.44937
510853206022,2024,3.273676
510853207011,2024,3.50084
510853207012,2024,0.151796
510853207021,2024,0.269703
510853207022,2024,0.265
510853208011,2024,0.948771
510853208031,2024,5.738804
510853208032,2024,5.539583
510853208033,2024,8.719046
510853208041,2024,17.692612
510853208042,2024,13.114681
510853208043,2024,17.032725
510853208051,2024,6.390508
510853208052,2024,2.250807
510853209011,2024,1.753762
510853209012,2024,2.568864
510853209013,2024,3.839533
510853209021,2024,2.920419
510853209022,2024,1.774485
510853210011,2024,10.8327
510853210012,2024,0.508058
510853210013,2024,3.271726
510853210031,2024,9.927359
510853210041,2024,0.174105
510853210042,2024,2.59215
510853210043,2024,7.990291
510853211001,2024,5.033144
510853211002,2024,10.382704
510853211003,2024,5.386315
510853212011,2024,2.033671
510853212012,2024,7.295076
510853212013,2024,2.64829
510853212021,2024,0.419848
510853212022,2024,2.626687
510853212023,2024,5.949383
510853213001,2024,9.765428
510853213002,2024,0.544304
510853213003,2024,6.485398
510853213004,2024,6.104711
510853214011,2024,0.13679
510853214021,2024,0.202182
510853214022,2024,0
510853214031,2024,0
510872001061,2024,21.929779
510872001062,2024,11.106986
510872001063,2024,1.64989
510872001064,2024,4.938921
510872001081,2024,1.137187
510872001082,2024,3.231165
510872001091,2024,8.164008
510872001092,2024,3.126176
510872001093,2024,3.277172
510872001221,2024,4.884798
510872001222,2024,1.936503
510872001223,2024,23.98347
510872001231,2024,2.262072
510872001232,2024,1.995351
510872001233,2024,3.003065
510872001241,2024,0
510872001242,2024,18.024044
510872001243,2024,0
510872001251,2024,0.070501
510872001252,2024,9.541668
510872001253,2024,9.651779
510872001254,2024,0.172453
510872001261,2024,0
510872001262,2024,27.805392
510872001263,2024,9.245734
510872001271,2024,0
510872001272,2024,9.829279
510872001273,2024,3.572209
510872001274,2024,5.25195
510872001311,2024,5.504047
510872001312,2024,10.070231
510872001321,2024,4.11799
510872001322,2024,7.34611
510872001331,2024,6.513683
510872001332,2024,0.745139
510872001333,2024,0.524255
510872001341,2024,18.939955
510872001342,2024,6.775102
510872001343,2024,9.9756
510872001351,2024,11.142437
510872001352,2024,11.208393
510872001361,2024,11.415583
510872001362,2024,4.37917
510872001371,2024,0.935486
510872001372,2024,3.843577
510872001381,2024,26.088763
510872001382,2024,9.829559
510872001383,2024,16.749677
510872001391,2024,22.772514
510872001392,2024,2.939636
510872001393,2024,7.379699
510872001401,2024,9.718203
510872001402,2024,11.087327
510872001411,2024,19.09268
510872001412,2024,6.788559
510872001421,2024,8.455738
510872001422,2024,8.508097
510872001423,2024,8.952671
510872001431,2024,7.288047
510872001441,2024,1.68463
510872001442,2024,4.604426
510872001443,2024,14.325096
510872001451,2024,18.209393
510872001452,2024,9.532115
510872001461,2024,0.546414
510872001462,2024,2.59962
510872001463,2024,4.498004
510872001471,2024,0.462758
510872001472,2024,0.57926
510872001473,2024,2.142813
510872001481,2024,4.687137
510872001482,2024,0.20125
510872001483,2024,0.948739
510872001491,2024,1.397581
510872001492,2024,0.683211
510872001493,2024,0.312962
510872001494,2024,1.000945
510872001501,2024,3.317805
510872001502,2024,1.472
510872001503,2024,1.232328
510872001511,2024,4.458641
510872001512,2024,3.540792
510872001513,2024,1.573623
510872001514,2024,3.061492
510872001521,2024,6.818773
510872001522,2024,8.733959
510872001531,2024,2.749733
510872001532,2024,6.469388
510872001533,2024,11.224999
510872002011,2024,2.129075
510872002012,2024,19.981993
510872002021,2024,9.445435
510872002022,2024,10.669399
510872002023,2024,26.990103
510872002024,2024,11.881392
510872003011,2024,7.1742
510872003012,2024,26.583874
510872003021,2024,21.491934
510872003022,2024,33.757784
510872003023,2024,39.041581
510872003031,2024,21.280035
510872003032,2024,14.717218
510872003051,2024,3.355732
510872003052,2024,16.807039
510872003053,2024,14.904464
510872004041,2024,9.874366
510872004042,2024,4.520305
510872004043,2024,10.985355
510872004071,2024,9.431227
510872004072,2024,12.911054
510872004073,2024,2.460563
510872004074,2024,16.78572
510872004091,2024,7.155893
510872004111,2024,13.334486
510872004112,2024,2.739802
510872004113,2024,2.53047
510872004114,2024,7.969659
510872004115,2024,7.050639
510872004121,2024,3.556064
510872004122,2024,13.8125
510872004131,2024,4.248382
510872004132,2024,2.846104
510872004133,2024,3.895433
510872004141,2024,15.716312
510872004142,2024,32.160738
510872004143,2024,21.383325
510872004151,2024,2.603217
510872004152,2024,0.17403
510872004153,2024,0.193259
510872004161,2024,21.683115
510872004162,2024,12.863627
510872004163,2024,1.75193
510872004164,2024,3.476651
510872004171,2024,2.778577
510872004172,2024,2.609958
510872004173,2024,7.684357
510872004174,2024,7.649293
510872004181,2024,3.02178
510872004182,2024,4.946712
510872004183,2024,2.789355
510872005011,2024,4.576192
510872005012,2024,10.041282
510872005021,2024,21.225106
510872005022,2024,3.90647
510872005031,2024,9.531456
510872005032,2024,3.214797
510872005033,2024,4.126098
510872006001,2024,23.175784
510872006002,2024,35.359345
510872006003,2024,89.954486
510872006004,2024,43.721136
510872007001,2024,1.888492
510872007002,2024,12.676521
510872007003,2024,32.772306
510872007004,2024,11.717925
510872008011,2024,1.028832
510872008012,2024,0.967645
510872008013,2024,4.801124
510872008021,2024,4.776193
510872008022,2024,15.793505
510872008051,2024,6.250028
510872008052,2024,30.011408
510872008053,2024,4.093318
510872008054,2024,26.789775
510872008061,2024,18.658857
510872008071,2024,0.349503
510872008072,2024,0.490734
510872008073,2024,0.709741
510872008074,2024,5.974013
510872009041,2024,6.86194
510872009042,2024,9.233914
510872009043,2024,3.246431
510872009044,2024,2.15418
510872009051,2024,7.845528
510872009052,2024,16.759616
510872009053,2024,3.286565
510872009054,2024,4.836241
510872009061,2024,15.00768
510872009062,2024,2.596112
510872009071,2024,2.490647
